company_id,employee_count_latest,follower_count_latest
164728,4100,75093
56059942,104,26
13705949,179,15983
76111096,0,3289
513110,239,11576
36130,166,242383
54659403,5,582
663663,50,65118
75011834,232,1209
8145866,680,27732
1679078,700,24659
4853948,66,9129
98440385,6,845
162418,1088,106626
2136938,262,1494
1953412,5579,864438
72593,67,86372
22332371,469,6591
96029455,3,1464
3407,63971,210297
8602,9913,298377
281590,9011,162226
19086748,15,5820
81317344,5,14
10809,1629,39880
71919,1476,16412
101527633,1,348
9317806,125,569
97191599,851,13047
2287304,42,1568
38153526,24,7352
164372,4008,157575
5010523,163,12739
16351,12341,768195
71224,810,8636
1879,14664,798457
3788875,134,470
54839,685,17592
685741,342,78073
39540,3974,53053
236688,298,22596
58493,846,3732
164346,3487,100700
90644095,2,98
70896556,295,4262
2592230,149,2187
88421,212,3029
69443,188,4676
35495217,53,11921
1611904,1111,14123
80755,83,18915
18428792,121,719
5619,13403,338564
10789157,108,125498
93139649,8,265
83285892,1,782
15451728,607,4114
935060,627,1777
771688,167,4008
746463,191,7463
90452996,16,446
19001830,24,159
12908649,6,239
7003079,72,1277
777448,192,2253
3838296,67,1944
6414,4538,52826
1029285,2557,34632
10210469,142,3739
144237,1540,11441
2845524,304,15621
82802944,2210,4324
155824,287,4923
1170014,309,145402
27245421,21,680
99331377,5,1034
125605,116,3515
19011264,47,539
35504599,144,1491
18662810,1299,4357
28989621,15,8550
2519923,68,5618
15233663,113,434
163082,570,8017
211153,2634,20587
1836824,20,1436
27549,683,5402
95717661,1,41
202782,2808,1092887
2396335,27,24722
38251,958,12213
886457,3,1374
26855,4344,177823
3956745,9,48
2844322,68,39767
77744391,6,581
43596,284,35154
4262,17687,446135
4798709,4,2913
11130292,159,10973
9981,666,17771
69111777,1208,28354
26923,1122,4409
69773669,8,11774
65761742,3,4807
980641,75,6935
846385,47,1570
38389,162,8779
2664143,33,322
92651,1543,14000
11205780,248,23726
221810,1360,8544
1683442,318,178662
9339049,2443,391178
362558,176,11125
878533,706,10162
68485,1723,22061
2155338,47,4897
16205219,6,929
1151276,776,17131
51674868,32,237
10938208,16,6838
14653154,319,33082
319107,111,680
166774,4319,28536
3209046,4953,92677
11322,3813,206012
166875,11042,221416
1707404,1108,21782
4862,4446,108268
103414908,1,5
89935305,14,724
36162912,57,20113
11828351,161,6461
15668,2343,48605
1300289,4351,85887
10032721,332,2716
98049461,5,165
61519,835,3824
32978357,154,1212
773538,16,2073
9252081,142,3977
9309648,63,1232
3181342,896,83728
10356220,118,36948
2346012,254,11561
10116802,30,689
34072437,131,1938
81650472,1,91
2513215,684,4159
70373,2049,228493
1012260,31,774
6470127,72,5924
164876,6320,29984
80837484,3,243
1878108,360,25690
10688925,70,2349
10593599,95,11909
1444957,239,12122
4417,13290,130856
144418,532,27395
1582142,187,2238
3894,37283,620374
98780,92,2269
10536316,1154,31977
853537,622,5606
27096797,188,16756
25656,753,6181
95033970,0,31
4983419,2374,43684
382936,216,2256
52906378,9,18
233024,11108,267327
163394,5555,82157
1281852,166,62390
5085,8313,361850
307610,457,12100
17285,126,5486
89736181,5,378
7463,6454,63808
103456527,0,4
703974,60,835
28117750,7,3034
3269373,4382,11651
2147835,183,1333
1373835,1014,5103
222111,17147,418512
143442,561,4599
9412019,150,5008
5001,9978,1155770
1270342,42,65213
912675,55,1851
82489,2487,19694
99124312,3,59
242349,29,198
33191324,0,12
33182201,877,20829
56410563,8,591
2869,2295,38651
29171,2409,88621
11083,14164,82241
2058618,122,3177
48017,352,17155
10094133,142,5374
33202705,33,507
4296,22976,212998
42111520,144,6147
41165,8307,41978
7425,5049,45300
57482,1538,18306
1827,3550,260923
2754376,544,10581
2819,3328,266859
45630755,55,10714
19055514,82,4862
5213044,41,1332
10231,860,14783
93836,535,11074
34654958,4,4356
2578284,19,3124
15731288,209,668
34218237,6,329
35434603,1470,15174
99145346,6,19
103447450,0,1
99068158,2,6
146658,24,57600
99029069,0,71
2565117,7226,64551
1977526,584,100884
14716,1571,34322
19071979,2,61
30104,87,27755
10357210,10809,105631
10453943,2,68
16156695,4,265
14053537,162,5795
48260,1595,31176
66442,959,17516
2987600,6,22589
2960,2123,11886
237658,3303,407692
79482021,56,18033
102829467,20,1510
13213968,49,19032
281580,815,9916
1529646,11,407
102777,419,3960
151441,32,4282
11713778,35,2914
166161,1084,9104
12585742,212,4964
22298153,20,303
26241420,525,12316
92520532,0,451
26548053,4,1008
66075,113,95370
88629,492,14239
89602924,516,5643
377647,472,3224
23467,893,16385
1438172,51,2185
28514599,685,24208
49105,2783,39658
6624,2784,315136
3864416,140,22141
15753726,14,14
1351400,49,4953
33740,4466,68420
9479383,87,1124
67270113,16,3007
133810,698,5693
165145,12015,605782
3048555,22,513
2643783,19,6832
4394,14605,102165
3083295,2,16279
505805,87,2738
477843,97,21450
3479676,60,67713
104659,1340,6546
2698014,3,48
18662847,579,4770
74993,235,5917
15696774,2,4
79519549,1,1428
1044152,14,16614
2882,8858,82562
32150,786,58996
3299606,1,157
51098,462,4367
10592686,542,225456
89920086,12,1051
6497,8852,75568
2605615,25,1423
18589850,59,3813
16210058,269,77200
10622127,11,4810
18117384,15,32318
525605,104,3734
11529534,15,186
14814350,8,17494
8885157,672,52769
229978,1697,72565
1263903,29,3274
15089185,30,852
1402502,166,966
3152496,6,5963
131300,341,12919
18427239,27,3438
215929,360,1231
15753750,33,808
35509855,2,381
227940,93,2971
758531,75,7721
3228724,41,6349
54461,1675,43571
6294,2993,25803
15454345,34,3411
1963255,2200,55238
3772194,108,1603
157330,8071,112521
2541,2457,48679
18629955,373,2586
16020596,174,4637
37871,683,7320
4642639,25,92
8274,8214,478462
10795763,470,46341
95676400,1,64
90485971,13,42
82807736,4,485
11153805,12867,192121
242538,26,2832
22592,974,25678
10206331,332,17485
6422939,2528,12696
2173297,40,1188
166786,7267,24824
12782,1409,9718
32924,17055,148959
103129573,0,109
1056618,16,9693
2121426,47,9623
19167,1602,33151
487582,410,3633
16197097,45,925
4369905,82,641
14749912,226,10650
68155,6200,158741
67606,400,4069
2790630,544,7086
950746,185,2666
6515,22504,62209
4757,4719,304828
27156178,3084,38477
163259,9305,130525
11067,1104,372360
1512529,623,3617
79086233,26,75772
34595,4823,14763
2023329,77,32925
91370497,3,640
2636973,146,6001
64981,627,165293
10985993,9,88
1076974,470,35179
58472352,50,44
511438,580,20476
3084959,513,5864
9936,11557,424321
72056908,13,3764
43367961,270,12211
1022601,608,51458
68056368,30,12442
153293,1083,12877
51586112,5,4408
1564776,147,2214
35678257,27,1672
20505073,54,32805
11196102,1503,128644
248371,150,4771
3762659,12,784
10060894,362,6902
99830697,1,514
575501,27,2186
93610803,4,7
75724188,80,2404
68117,224,25162
11027396,36,692
1329947,418,14385
10496118,8,33
528401,345,48466
1051055,168,1210
928047,6,21
528191,444,5973
2750505,42,1406
22885,164,7639
366256,315,7992
67844370,2,15
2579,12868,323307
5260693,79,478520
15893401,37,937
15391891,15,51
18476970,70,5635
1631547,129,943
3727,56371,739545
165647,3836,22424
2852568,205,6166
1365126,363,2206
24977642,206,753
78382230,1,48
726096,20,34083
2865550,235,2170
11870,839,47259
2483719,647,7415
3191158,74,5589
18686,192,9864
1229654,72,7444
18460073,247,5691
746809,88,4150
13383668,234,32455
2196154,39,454
81326,14,12106
869492,113,10041
12906613,56,12199
10028,5278,182290
90567414,19,493
260781,7,8485
531785,315,12996
93656789,2,2
74604341,10,4018
88282164,10,220
80272069,17,907
400277,395,10615
61675,85,1549
382343,114,1016
6638724,92,26342
33027863,36,763
385245,227,6886
292107,46,1868
2081245,45,409
1739031,36127,3932694
98994969,2,113
7795959,29,820
11455183,12955,126032
29034,1020,15266
95747859,3,9
2209560,398,32424
11122,6777,149161
28780063,16,208
7958613,12,102
13033,866,28746
143371,251,9666
11370,12554,296900
11282314,647,4332
8437,8722,135171
3000918,125,4184
33258288,298,25404
10235986,16,280
10559767,16,1653
59967040,12,49
75892429,1223,11818
94355,1139,25342
40056,4733,41356
72048137,34,7706
24223059,81,13394
166944,2136,32891
13420,3567,29589
468160,45733,771951
815085,104,12416
1180728,371,8204
15492436,11,21
100907499,5,38
74293281,1316,20762
10140364,42,77510
81545142,1,1058
2434847,515,4272
89235853,18,53
57738,526,10300
17957915,72,5767
18505053,4937,450518
18970992,10,164
164713,4989,377216
38197,370,22002
2600576,565,20303
6339,50585,728030
72280093,12,541
559340,900,8761
3363096,125,7444
2639195,71,1183
11273203,28418,363945
349029,41,1985
442348,1455,29694
80296245,542,6653
2928156,988,25428
3549076,101,72774
280603,219,677476
3520250,325,67925
6640935,11,3970
473051,73,446
162725,2415,26379
15997500,37,387
19202029,6,2859
8897,7306,265205
444171,134,2151
590130,459,27579
33682,473,13575
103391993,0,12
9551765,11,493
5843,2843,51029
26356,2212,16604
14481910,17,658
15202819,152,10324
3480281,739,4288
28608874,17,202
447716,425,13948
456775,470,21762
74085352,3,2185
1901578,48,424
165123,1510,43775
422503,2297,47553
76126558,8423,213355
269702,301,10128
7508,14339,116655
335790,227,6565
3119195,27,915
29312475,41,1166
3652928,14,5790
74781049,7,237
35646542,4,86
21665,778,36889
4881,42808,4712409
36019,814,31739
273882,21,30378
9347852,5,123
74725270,31,58
87177270,22,22658
89921449,6,2866
12034,1158,8901
1953635,78,62649
26754,527,11284
103092467,6,9
680499,114,383
1561782,108,71668
2490323,68,636
212259,23,7188
2761935,347,1734
44795,1297,22937
15214754,736,21614
2730341,1222,17965
1957412,347,5512
99391171,5,484
18676989,63,162457
8103,2338,84943
100960910,2,3
644691,468,46283
10836222,565,12237
82818781,4,3282
72313277,1,23
93278187,89,1398
8442206,3,97
18047880,7,250
61841,2267,178131
1991814,6,74
88930223,1,959
315794,40,490
8154219,10,208
290678,926,23541
2869639,34,6007
209147,83,14072
1584428,45,3386
7361,79691,403819
74540494,2,5
4030,6646,385203
3881,16538,290942
61812275,5,77
3772163,1092,66717
2506326,461,6740
47591650,12,2273
1603781,22,750
5470,6449,270180
12436,3315,121591
81593021,10,7041
9689783,726,2735
101435802,4,284
76586243,698,13347
8960316,202,7438
11118257,17,388
2081025,3388,24990
558956,77,23036
1124499,518,7055
331302,378,4005
982614,1768,37455
4647,17798,82280
71309497,1022,18044
725907,4814,63678
15174779,70,770
37236953,12,904
162644,2325,11056
72209642,14,8907
64558550,1372,125550
16221660,13,481
595615,52,937
18729491,13,1765
69827567,9,79
79575719,8,624
25683,1297,26418
18097379,927,28661
3574843,355,13143
20334671,12,197
70434303,722,7987
268974,365,8044
56915,1275,197987
71627288,109,2571
42723251,600,8468
72770485,4,936
70844,51,1199
76340632,9,164
878499,15,1074
4004906,99,704
80729032,1,51
1152888,415,29201
11297555,47,427
101794030,5,1152
164044,5189,81195
10062279,39,292
103088929,3,417
11390,6045,222262
784330,102,38035
3048570,3,86
86265278,2885,34786
87109122,2,70
2078,23274,1753408
3330256,161,7085
4987,740,7364
14580505,582,14908
61324,2946,102403
1673695,3691,45795
469801,695,34713
83062141,1,1155
10583666,112,100939
3135367,91,684
69454538,9,772
260986,315,14295
201524,183,1794
5096,5926,97205
58516189,64,561
2389408,96,2792
35489207,60,2816
5998,21243,244185
7585,766,39958
1647803,11,496
4000994,1310,7834
6407780,5,181
847311,1778,68967
3627214,38,8105
2259964,75,3376
19168140,11,1514
76625329,18,695
20700988,6,17050
19465705,82,816
10153839,2723,95294
32788,2511,28856
84819742,37,327
65072553,7,12
12629847,177,3112
982797,142,6876
93028,1706,20056
28125361,22,1098
74708667,24,147
58243,1832,13339
2571668,835,17586
10987562,11,357
1088311,296,5537
597433,884,9610
15749,8931,166659
10890768,22,383
369353,97,8907
978382,414,2933
952628,55,1327
64576,64,1844
120639,297,9591
19349,1338,21854
225343,2961,40314
937393,54,4582
11145741,389,14431
10507318,4485,7876
49632,393,9426
152962,163,1718
2016218,129,6804
1757020,24,837
297406,433,39063
2560828,170,2408
402162,27,3510
82540802,18,106
25006620,26,5428
219963,1121,9760
16084765,8,27
65910961,35,319
438123,333,2287
20397,20899,48981
1003064,69,82032
483961,8186,138000
162552,2394,94841
9377043,72,869
164182,28028,1305347
2926262,7322,163145
3541916,90,16731
18028689,19,4816
78612732,10,2791
69733271,73,36915
51687662,9,6335
70863084,18,3524
5377622,76,2406
2034542,159,1048
699290,9,296
3156998,45,1330
1242080,1782,15849
96108825,17,2124
27046604,18,5359
427273,3364,119420
498361,61,670
3203975,33,408
99148079,1,3
62289113,7,37
5251650,154,7980
1143999,145,9405
81878,4217,56188
36113533,2,1544
10698429,1,176
35586401,29,3173
18293159,2220,108115
91578,204,3549
2183609,95,4058
16123096,18,266
24748,1125,19878
18574198,59,3827
241214,705,139390
72162876,2,13055
1999695,23,77
18373129,42,45192
284483,44,869
6590514,72,5362
16802,152,7300
1225192,152,235355
16267822,29,715
56880,50,26317
96105992,3,30
531590,7,1580
18029493,72,9907
101720766,5,13
33823,274,4015
6407329,1329,105299
12384,2977,53468
17900047,801,14227
15314,196,12121
27794,843,59167
2347883,78,45207
4809889,17,734
22341197,1084,14049
3625,48994,831178
35595252,24,40020
90663044,38,4002
72329891,21,202
603421,20930,288061
18256037,4,5186
23007,2043,54169
29020962,222,44176
55170,146,18531
77693560,2,4
99070040,1,29
76115833,8,166
64886312,11,62
5946232,16,228
72322821,1997,7390
16944,3988,156512
2259910,118,5782
937217,40,1421
12293,3512,69180
96354638,26,1768
36063,8030,27391
1736518,49,1196
166426,39761,2199329
11682570,45,4515
18957531,315,18647
164603,1122,16652
22292832,312,4593
25904,3588,28138
1534,159657,850506
69819011,6,8687
18111558,58,6724
9826,33828,1201655
73183196,3,539
28126654,94,9141
1155618,341,2926
6668888,110,8133
729046,26,5129
15999,1915,61284
156440,8986,98594
8577252,16,1880
53334,391,7010
2844,7454,53113
77615894,3,2320
1798047,167,54844
22660,48,66865
203274,47,4199
80250918,6,28
7805032,702,41426
4342671,986,4464
270216,168,44118
81121645,60,33
3036189,597,80470
15155716,19,1240
6551174,97,491
28156710,206,12595
6458715,92,2674
40886952,150,11615
24773027,6309,343560
329091,77,1703
2311870,51,1794
102108904,1,6
27116821,404,7883
96925136,12,374
10186,418,18616
81724059,10,612
2553945,746,13424
2298476,130,1974
99905,64,784
1793590,273,1730
3671885,519,10656
42700338,120,13760
64261209,17,284
1798894,7,168
68827517,46,13261
30316,35,5452
96577780,1,13
78801349,54,653
3928165,66,1077
18621669,29,10614
5086217,23,666
162213,2950,105822
10341733,106,3334
511214,283,1990
224006,5013,1448898
28927,544,7124
40433,1067,5933
22675,786,6619
81881712,127,652
82488,1521,16873
711088,107,16764
10006176,99,4027
25567,3015,66245
7586071,168,17872
1125938,52,977
11080031,26,1045
9219708,19,524
2260687,1038,29933
28057,446,8090
13032226,261,13956
517595,22,35194
69101819,18,268
15512481,9,706
1227813,2293,563852
737849,10,201
3033597,483,5930
93732399,0,2
94460278,0,8
85042,21,541
271541,1768,114993
647197,345,14209
1500854,90,27504
1051720,380,7531
3614410,44,25873
15087386,58,169728
2673722,77,17352
52282783,14,192
6234,4303,34714
81468691,18,2960
2474441,140,1391
99655,39,6333
3038153,36,193
1676191,706,8997
79781328,6,161
79370036,1999,13692
260295,262,182913
25963,1267,20868
10617084,12,651
486621,95,3954
3781178,53,3728
2832100,139,5229
143367,968,17531
11543407,147,2681
6451824,41,4592
3032973,21,9256
81914625,1288,22921
2752604,23,4181
18882983,220,1140
1292509,220,8340
33190215,79,2165
25081,352,13972
164517,1185,83432
4404462,29,367
10067558,31,563
2941,1236,14132
3545040,28,1233
4494,6768,92381
688249,79,32664
2111243,43,421
80181,1311,26057
77433,292,2807
1814622,11,1942
18209871,309,29021
1004855,363,4006
40779086,31,1211
24787024,496,22022
13050833,0,3
65438426,5,365
28127993,38,497
7454,2317,58234
8977863,8,66
27239179,147,68331
6461864,2122,12131
297621,46,4408
1015717,165,5287
10352,2910,99770
18859996,82,4863
19599893,12,402
80667354,43,930
99183,1980,27251
2342688,56,13844
1190456,3,16
2711102,87,4384
92578425,1,1780
10040097,85,11380
38961,4516,14409
22318663,43,153
10054235,683,22364
10362787,15,708
86944064,2,22
163773,2608,21189
65730308,7,31
2704379,125,4217
28873181,261,28506
9765,4465,45456
1015745,136,232472
10445135,41,380
16260045,71,14600
149617,58,306
4820469,361,16839
1499102,423,6863
22076,448,8494
65447738,15,2043
10174,9144,171535
403183,20,97
78348290,3,5113
79387,595,24597
68516920,7,233
6868090,30,693
4689924,41,2504
15245147,295,32031
11744621,217,42686
136791,5685,34664
1007962,2,22
97464196,6,1393
455932,766,46686
524282,1722,37419
1195396,173,13200
91717683,4,463
7935,6367,88843
53954777,15,63
12701,2131,60439
287711,1383,9397
56758,109,5935
36013306,25,3013
13153,3272,361844
231810,2952,35989
49151727,497,6509
77681967,10,1164
85948773,3,24
4661,14136,476186
5482,36838,1260852
97466845,3,441
82373385,3,1207
1816591,101,12057
2316063,35,934
37639,174,34163
124560,142,1612
8089540,166,456
25853870,9,41
155525,113,3251
9395787,803,4846
19182391,64,240
485531,1072,33598
2706901,24,1085
33125,77,3882
1682943,34,197
585184,90,7594
243103,1061,60857
79441724,1,1422
91514875,10,1112
539853,2054,51217
79131372,39,1391
33272758,1,51
163253,1869,696635
4003981,85,922
78339785,128,1214
70869167,7,263
76323674,10,7235
42928138,56,1435
8967,5641,140487
64527524,3,3628
10109554,46,3613
15700759,47,1123
4822893,29,3855
2823382,215,3871
13092,525,25055
93844835,1,1430
76719929,138,11565
13852,1536,43741
18298504,1817,13323
29334397,19,985
23818,152,1922
6648075,14,28890
1931320,321,6164
14757428,260,6941
55612540,15,343
6233,8068,63013
147899,125,24317
965407,128,2839
8281337,96,910
81476300,247,2544
78702,85,1113
4694549,352,2462
446414,203,3818
27189095,23,150
100590400,1,13
1128175,459,14933
91138334,6,758
1829760,47,649
1440960,33,981
28976612,29,4690
2643302,528,11965
76367,291,1992
48980,763,15133
5195,12294,330749
670197,404,8088
9209201,64,1386
2533682,21,605
8493,8518,424686
49441,289,39088
29060,237,2350
3029766,1909,125279
40018,9056,424599
3303327,2615,16829
240588,374,23789
16265636,327,3925
2477473,44,656
3392,14042,190039
2870989,281,277868
947989,147,4605
3758715,5,5366
10498629,40,334
51660340,22,794
57409,87,90396
9288762,3992,22027
1655306,53,550
15314597,8,133
2155110,95,3672
