salary_id,job_id,max_salary,med_salary,min_salary,pay_period,currency,compensation_type
2893,3885854473,105000.0,,100000.0,YEARLY,USD,BASE_SALARY
2896,3888003908,29.0,,25.0,HOURLY,USD,BASE_SALARY
2898,3888003875,30.0,,26.0,HOURLY,USD,BASE_SALARY
2902,3884853308,84000.0,,82000.0,YEARLY,USD,BASE_SALARY
2913,3884850719,84000.0,,82000.0,YEARLY,USD,BASE_SALARY
2914,3885862246,,80000.0,,YEARLY,USD,BASE_SALARY
2915,3885858488,85000.0,,75000.0,YEARLY,USD,BASE_SALARY
2916,3885836848,140000.0,,85000.0,YEARLY,USD,BASE_SALARY
2920,3885865831,,50000.0,,YEARLY,USD,BASE_SALARY
2922,3888006718,30.0,,27.0,HOURLY,USD,BASE_SALARY
2923,3884859150,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
2924,3885827146,150000.0,,90000.0,YEARLY,USD,BASE_SALARY
2925,3884862024,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
2933,3885852897,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
2936,3887891683,237100.0,,111100.0,YEARLY,USD,BASE_SALARY
2937,3885841442,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
2940,3887879876,,23.0,,HOURLY,USD,BASE_SALARY
2941,3885859449,70000.0,,55000.0,YEARLY,USD,BASE_SALARY
2948,3884855772,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
2952,3887880158,178200.0,,118800.0,YEARLY,USD,BASE_SALARY
2953,3888006736,32.0,,28.0,HOURLY,USD,BASE_SALARY
2956,3884847889,84000.0,,82000.0,YEARLY,USD,BASE_SALARY
2961,3885852900,55000.0,,50000.0,YEARLY,USD,BASE_SALARY
2963,3888004855,30.0,,26.0,HOURLY,USD,BASE_SALARY
2966,3888005802,45.0,,40.0,HOURLY,USD,BASE_SALARY
2970,3884856493,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
2978,3887889772,27.69,,20.0,HOURLY,USD,BASE_SALARY
2984,3887890868,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
2986,3885859400,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
2993,3888010298,30.0,,26.0,HOURLY,USD,BASE_SALARY
3001,3885826592,110000.0,,80000.0,YEARLY,USD,BASE_SALARY
3013,3885839696,150000.0,,60000.0,YEARLY,USD,BASE_SALARY
3019,3884833592,,17.5,,HOURLY,USD,BASE_SALARY
3027,3884853262,84000.0,,82000.0,YEARLY,USD,BASE_SALARY
3034,3884861218,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3035,3888006722,30.0,,26.0,HOURLY,USD,BASE_SALARY
3038,3888010295,30.0,,26.0,HOURLY,USD,BASE_SALARY
3039,3884848846,84000.0,,82000.0,YEARLY,USD,BASE_SALARY
3060,3884854209,84000.0,,82000.0,YEARLY,USD,BASE_SALARY
3066,3885826613,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
3067,3885823649,150000.0,,110000.0,YEARLY,USD,BASE_SALARY
3071,3885854766,55000.0,,45000.0,YEARLY,USD,BASE_SALARY
3074,3884854938,170000.0,,20000.0,YEARLY,USD,BASE_SALARY
3080,3885839639,110000.0,,105000.0,YEARLY,USD,BASE_SALARY
3086,3884813012,13356.0,,8967.0,MONTHLY,USD,BASE_SALARY
3090,3885859918,220000.0,,96700.0,YEARLY,USD,BASE_SALARY
3094,3884870634,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3096,3885859466,,16.0,,HOURLY,USD,BASE_SALARY
3104,3884825051,68474.0,,47840.0,YEARLY,USD,BASE_SALARY
3123,3885811639,10000.0,,5250.0,MONTHLY,USD,BASE_SALARY
3127,3885858353,75000.0,,60000.0,YEARLY,USD,BASE_SALARY
3133,3884432447,27.0,,22.0,HOURLY,USD,BASE_SALARY
3135,3885854686,65000.0,,50000.0,YEARLY,USD,BASE_SALARY
3136,3885855281,110000.0,,85000.0,YEARLY,USD,BASE_SALARY
3141,3885859175,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
3153,3885825364,,12.0,,HOURLY,USD,BASE_SALARY
3162,3884854757,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
3163,3884859635,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3165,3884871657,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3170,3884886214,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3178,3884885732,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3195,3884848884,84000.0,,82000.0,YEARLY,USD,BASE_SALARY
3201,3884848887,84000.0,,82000.0,YEARLY,USD,BASE_SALARY
3215,3884871917,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3217,3884849716,84000.0,,82000.0,YEARLY,USD,BASE_SALARY
3218,3884873826,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3220,3887888847,237100.0,,111100.0,YEARLY,USD,BASE_SALARY
3223,3884854758,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
3225,3884893128,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3231,3885806920,124000.0,,75000.0,YEARLY,USD,BASE_SALARY
3235,3885859516,,12.0,,HOURLY,USD,BASE_SALARY
3238,3887890683,,15.0,,HOURLY,USD,BASE_SALARY
3241,3884885988,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3248,3885826603,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
3254,3885827481,120000.0,,85000.0,YEARLY,USD,BASE_SALARY
3265,3884873835,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3266,3884871773,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3269,3884875077,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3271,3884859629,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3273,3888008612,30.0,,26.0,HOURLY,USD,BASE_SALARY
3275,3884858338,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
3285,3887887878,237100.0,,111100.0,YEARLY,USD,BASE_SALARY
3294,3885828041,125000.0,,90000.0,YEARLY,USD,BASE_SALARY
3304,3884938432,19.24,,15.8,HOURLY,USD,BASE_SALARY
3321,3884878957,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3322,3884891708,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3323,3884872478,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3331,3884933165,1500000.0,,350000.0,YEARLY,USD,BASE_SALARY
3333,3884853282,84000.0,,82000.0,YEARLY,USD,BASE_SALARY
3341,3885848514,,57.35,,HOURLY,USD,BASE_SALARY
3343,3884849748,84000.0,,82000.0,YEARLY,USD,BASE_SALARY
3353,3884880339,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3355,3885856867,220000.0,,96600.0,YEARLY,USD,BASE_SALARY
3359,3885826584,200000.0,,180000.0,YEARLY,USD,BASE_SALARY
3372,3884439386,,25.0,,HOURLY,USD,BASE_SALARY
3373,3884878225,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3374,3885853650,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
3375,3884870075,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3381,3884854158,84000.0,,82000.0,YEARLY,USD,BASE_SALARY
3383,3887893505,27.69,,20.0,HOURLY,USD,BASE_SALARY
3385,3884830400,282200.0,,133600.0,YEARLY,USD,BASE_SALARY
3388,3885865251,,65000.0,,YEARLY,USD,BASE_SALARY
3395,3884854760,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
3398,3884856503,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
3400,3885855529,65000.0,,55000.0,YEARLY,USD,BASE_SALARY
3408,3888005839,35.0,,30.0,HOURLY,USD,BASE_SALARY
3418,3887859907,,13.0,,HOURLY,USD,BASE_SALARY
3421,3885840488,95000.0,,85000.0,YEARLY,USD,BASE_SALARY
3423,3887888846,190000.0,,110000.0,YEARLY,USD,BASE_SALARY
3424,3884876254,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3427,3884895709,,10.0,,HOURLY,USD,BASE_SALARY
3434,3884890953,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3436,3885826580,160000.0,,140000.0,YEARLY,USD,BASE_SALARY
3437,3884853924,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
3438,3884828340,23.5,,17.0,HOURLY,USD,BASE_SALARY
3439,3884894566,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3440,3884895755,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3441,3884860645,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3458,3887887876,25.14,,20.0,HOURLY,USD,BASE_SALARY
3465,3885866496,,80000.0,,YEARLY,USD,BASE_SALARY
3468,3885852681,120000.0,,110000.0,YEARLY,USD,BASE_SALARY
3470,3884825053,68474.0,,47840.0,YEARLY,USD,BASE_SALARY
3473,3884880913,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3480,3885811889,24.0,,21.0,HOURLY,USD,BASE_SALARY
3484,3884866963,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3487,3884870277,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3488,3884853289,84000.0,,82000.0,YEARLY,USD,BASE_SALARY
3493,3887890524,300000.0,,200000.0,YEARLY,USD,BASE_SALARY
3498,3885855355,105000.0,,85000.0,YEARLY,USD,BASE_SALARY
3501,3884877493,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3502,3884883018,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3504,3885816075,23.0,,20.0,HOURLY,USD,BASE_SALARY
3509,3884870623,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3513,3884851569,84000.0,,82000.0,YEARLY,USD,BASE_SALARY
3514,3884884344,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3518,3885100141,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3519,3885843325,150000.0,,80000.0,YEARLY,USD,BASE_SALARY
3522,3885826631,160000.0,,120000.0,YEARLY,USD,BASE_SALARY
3523,3885869074,189530.0,,99160.0,YEARLY,USD,BASE_SALARY
3526,3884882201,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3533,3884858337,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
3539,3888008618,30.0,,26.0,HOURLY,USD,BASE_SALARY
3541,3885852895,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
3545,3887882671,,24.0,,HOURLY,USD,BASE_SALARY
3550,3885863834,189530.0,,99160.0,YEARLY,USD,BASE_SALARY
3552,3885838574,220000.0,,150000.0,YEARLY,USD,BASE_SALARY
3556,3887891738,27.69,,20.0,HOURLY,USD,BASE_SALARY
3558,3885824666,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
3560,3884891861,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3561,3884876359,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3562,3885837872,90000.0,,70000.0,YEARLY,USD,BASE_SALARY
3578,3884847910,84000.0,,82000.0,YEARLY,USD,BASE_SALARY
3582,3884897426,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3584,3885854688,90000.0,,60000.0,YEARLY,USD,BASE_SALARY
3609,3884895805,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3613,3884879281,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3615,3885823652,150000.0,,100000.0,YEARLY,USD,BASE_SALARY
3622,3885841626,90000.0,,70000.0,YEARLY,USD,BASE_SALARY
3626,3885817037,23.0,,20.0,HOURLY,USD,BASE_SALARY
3630,3885824704,250000.0,,150000.0,YEARLY,USD,BASE_SALARY
3636,3884854990,53.0,,39.9,HOURLY,USD,BASE_SALARY
3639,3884895800,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3646,3885841455,130000.0,,90000.0,YEARLY,USD,BASE_SALARY
3659,3884857575,53.0,,39.9,HOURLY,USD,BASE_SALARY
3660,3884889921,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3661,3884856491,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
3662,3885821886,100000.0,,70000.0,YEARLY,USD,BASE_SALARY
3667,3885862982,26.81,,18.83,HOURLY,USD,BASE_SALARY
3675,3885825684,110000.0,,80000.0,YEARLY,USD,BASE_SALARY
3685,3884854759,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
3697,3884856502,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
3717,3888025503,,84.0,,HOURLY,USD,BASE_SALARY
3731,3886201953,200000.0,,150000.0,YEARLY,USD,BASE_SALARY
3734,3886206442,75000.0,,65000.0,YEARLY,USD,BASE_SALARY
3735,3886205419,150000.0,,125000.0,YEARLY,USD,BASE_SALARY
3738,3886200909,150000.0,,95000.0,YEARLY,USD,BASE_SALARY
3739,3886205416,110000.0,,100000.0,YEARLY,USD,BASE_SALARY
3743,3888026389,251000.0,,177000.0,YEARLY,USD,BASE_SALARY
3750,3885108030,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
3751,3885103657,110000.0,,100000.0,YEARLY,USD,BASE_SALARY
3754,3885102657,140000.0,,110000.0,YEARLY,USD,BASE_SALARY
3757,3885107163,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
3758,3885101959,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
3759,3885101960,160000.0,,150000.0,YEARLY,USD,BASE_SALARY
3763,3885102674,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
3767,3885863810,56.06,,37.17,HOURLY,USD,BASE_SALARY
3776,3884855513,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
3780,3888029063,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3781,3888028131,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3782,3888025726,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3783,3888030068,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3785,3888030070,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3786,3888029072,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3787,3888026545,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3788,3888024863,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3789,3888024862,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3790,3888023954,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3791,3888027233,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3792,3888030091,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3795,3888028147,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3796,3888023967,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3797,3888026557,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3798,3888025748,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3799,3888027244,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3800,3888028151,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3801,3888030100,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
3820,3888032422,23.0,,21.0,HOURLY,USD,BASE_SALARY
3831,3886208870,95000.0,,85000.0,YEARLY,USD,BASE_SALARY
3848,3888030688,,21.0,,HOURLY,USD,BASE_SALARY
3864,3885111345,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
3947,3886214621,85000.0,,75000.0,YEARLY,USD,BASE_SALARY
3951,3886211781,125000.0,,75000.0,YEARLY,USD,BASE_SALARY
3952,3886215483,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
3954,3886216102,200000.0,,160000.0,YEARLY,USD,BASE_SALARY
4001,3888028977,70000.0,,50000.0,YEARLY,USD,BASE_SALARY
4008,3888032631,70000.0,,50000.0,YEARLY,USD,BASE_SALARY
4020,3885109789,70000.0,,46000.0,YEARLY,USD,BASE_SALARY
4038,3885113216,18.0,,16.0,HOURLY,USD,BASE_SALARY
4041,3888032669,23.0,,21.0,HOURLY,USD,BASE_SALARY
4084,3888034554,,84.0,,HOURLY,USD,BASE_SALARY
4087,3888031948,,84.0,,HOURLY,USD,BASE_SALARY
4088,3888031949,,84.0,,HOURLY,USD,BASE_SALARY
4100,3886448150,282200.0,,133600.0,YEARLY,USD,BASE_SALARY
4105,3887576078,54500.0,,51000.0,YEARLY,USD,BASE_SALARY
4106,3887574208,54500.0,,51000.0,YEARLY,USD,BASE_SALARY
4111,3887572721,12.0,,10.0,HOURLY,USD,BASE_SALARY
4128,3888936396,,16.0,,HOURLY,USD,BASE_SALARY
4134,3887572738,16.5,,15.0,HOURLY,USD,BASE_SALARY
4135,3887549972,16.5,,15.0,HOURLY,USD,BASE_SALARY
4136,3887575066,125000.0,,95000.0,YEARLY,USD,BASE_SALARY
4139,3887576020,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
4142,3887573209,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
4143,3887551900,,12.0,,HOURLY,USD,BASE_SALARY
4146,3887569977,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
4149,3887569956,150000.0,,100000.0,YEARLY,USD,BASE_SALARY
4150,3887569962,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
4156,3887570808,110000.0,,80000.0,YEARLY,USD,BASE_SALARY
4165,3887574122,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
4167,3887572591,150000.0,,130000.0,YEARLY,USD,BASE_SALARY
4176,3887574292,16.5,,15.5,HOURLY,USD,BASE_SALARY
4178,3887573228,180000.0,,140000.0,YEARLY,USD,BASE_SALARY
4180,3887573198,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
4183,3887574120,140000.0,,100000.0,YEARLY,USD,BASE_SALARY
4184,3887577043,54500.0,,51000.0,YEARLY,USD,BASE_SALARY
4195,3887575057,150000.0,,130000.0,YEARLY,USD,BASE_SALARY
4203,3887574132,150000.0,,145000.0,YEARLY,USD,BASE_SALARY
4205,3886441951,32.75,,22.75,HOURLY,USD,BASE_SALARY
4218,3887575070,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
4228,3887572581,125000.0,,95000.0,YEARLY,USD,BASE_SALARY
4229,3887569979,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
4230,3887571599,130000.0,,110000.0,YEARLY,USD,BASE_SALARY
4232,3887571725,13.75,,11.0,HOURLY,USD,BASE_SALARY
4245,3888948346,27.69,,20.0,HOURLY,USD,BASE_SALARY
4286,3888941434,99875.0,,55250.0,YEARLY,USD,BASE_SALARY
4294,3887574241,13.25,,11.0,HOURLY,USD,BASE_SALARY
4296,3888950255,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
4300,3887569995,160000.0,,140000.0,YEARLY,USD,BASE_SALARY
4308,3888946672,140000.0,,110000.0,YEARLY,USD,BASE_SALARY
4317,3887574135,130000.0,,90000.0,YEARLY,USD,BASE_SALARY
4325,3886439994,21.0,,15.0,HOURLY,USD,BASE_SALARY
4328,3887576001,130000.0,,90000.0,YEARLY,USD,BASE_SALARY
4335,3888944894,300000.0,,144400.0,YEARLY,USD,BASE_SALARY
4357,3887571604,130000.0,,110000.0,YEARLY,USD,BASE_SALARY
4361,3888961631,16.0,,15.0,HOURLY,USD,BASE_SALARY
4388,3888945843,140000.0,,110000.0,YEARLY,USD,BASE_SALARY
4415,3887574222,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
4416,3887570763,130000.0,,110000.0,YEARLY,USD,BASE_SALARY
4420,3888984068,110000.0,,70000.0,YEARLY,USD,BASE_SALARY
4421,3887588742,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
4424,3887904970,80000.0,,75000.0,YEARLY,USD,BASE_SALARY
4442,3888979019,120000.0,,80000.0,YEARLY,USD,BASE_SALARY
4443,3887911224,55000.0,,50000.0,YEARLY,USD,BASE_SALARY
4447,3887906769,50000.0,,45000.0,YEARLY,USD,BASE_SALARY
4453,3886465585,37.0,,28.0,HOURLY,USD,BASE_SALARY
4464,3887591701,175000.0,,150000.0,YEARLY,USD,BASE_SALARY
4465,3887905790,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
4470,3887905760,400000.0,,180500.0,YEARLY,USD,BASE_SALARY
4478,3888948295,190000.0,,110000.0,YEARLY,USD,BASE_SALARY
4485,3887571726,13.75,,11.0,HOURLY,USD,BASE_SALARY
4492,3887569969,140000.0,,100000.0,YEARLY,USD,BASE_SALARY
4494,3887588777,110000.0,,80000.0,YEARLY,USD,BASE_SALARY
4502,3888959901,20.0,,16.0,HOURLY,USD,BASE_SALARY
4513,3887910234,120000.0,,95000.0,YEARLY,USD,BASE_SALARY
4516,3886451369,150000.0,,90000.0,YEARLY,USD,BASE_SALARY
4518,3887906622,110000.0,,70000.0,YEARLY,USD,BASE_SALARY
4521,3887589644,100000.0,,75000.0,YEARLY,USD,BASE_SALARY
4529,3887587914,150000.0,,110000.0,YEARLY,USD,BASE_SALARY
4534,3888958460,123310.0,,95285.0,YEARLY,USD,BASE_SALARY
4545,3888975647,100000.0,,70000.0,YEARLY,USD,BASE_SALARY
4546,3887905800,105000.0,,90000.0,YEARLY,USD,BASE_SALARY
4550,3887594234,150000.0,,110000.0,YEARLY,USD,BASE_SALARY
4554,3887594153,160000.0,,140000.0,YEARLY,USD,BASE_SALARY
4558,3887596204,135000.0,,105000.0,YEARLY,USD,BASE_SALARY
4563,3887910211,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
4581,3887571627,125000.0,,95000.0,YEARLY,USD,BASE_SALARY
4589,3887908574,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
4590,3887573274,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
4592,3887586990,85000.0,,75000.0,YEARLY,USD,BASE_SALARY
4594,3887592160,210000.0,,145000.0,YEARLY,USD,BASE_SALARY
4599,3887587884,100000.0,,50000.0,YEARLY,USD,BASE_SALARY
4600,3887590386,85000.0,,65000.0,YEARLY,USD,BASE_SALARY
4604,3889130145,19.65,,15.0,HOURLY,USD,BASE_SALARY
4608,3888975601,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
4610,3887911271,75000.0,,55000.0,YEARLY,USD,BASE_SALARY
4614,3888958080,25.0,,16.0,HOURLY,USD,BASE_SALARY
4624,3889125736,92456.0,,45073.0,YEARLY,USD,BASE_SALARY
4636,3887909365,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
4643,3889125738,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
4646,3887596164,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
4648,3889128532,90000.0,,25000.0,YEARLY,USD,BASE_SALARY
4654,3888952031,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
4655,3887591529,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
4656,3887594075,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
4661,3887907583,65000.0,,55000.0,YEARLY,USD,BASE_SALARY
4664,3888972924,150000.0,,80000.0,YEARLY,USD,BASE_SALARY
4670,3886469187,37.0,,28.0,HOURLY,USD,BASE_SALARY
4672,3887592245,85000.0,,75000.0,YEARLY,USD,BASE_SALARY
4676,3887593610,220000.0,,180000.0,YEARLY,USD,BASE_SALARY
4678,3888976434,200000.0,,130000.0,YEARLY,USD,BASE_SALARY
4679,3886463742,75.0,,50.0,HOURLY,USD,BASE_SALARY
4681,3886469242,70.0,,40.0,HOURLY,USD,BASE_SALARY
4687,3887907604,65000.0,,55000.0,YEARLY,USD,BASE_SALARY
4688,3887911222,120000.0,,95000.0,YEARLY,USD,BASE_SALARY
4689,3887589797,115000.0,,95000.0,YEARLY,USD,BASE_SALARY
4695,3887591697,115000.0,,90000.0,YEARLY,USD,BASE_SALARY
4697,3887592457,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
4698,3889104465,50000.0,,30000.0,YEARLY,USD,BASE_SALARY
4700,3886468161,37.0,,28.0,HOURLY,USD,BASE_SALARY
4701,3888965406,41.5,,26.0,HOURLY,USD,BASE_SALARY
4709,3887588734,75000.0,,50000.0,YEARLY,USD,BASE_SALARY
4716,3887906600,400000.0,,180500.0,YEARLY,USD,BASE_SALARY
4717,3887906679,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
4722,3887587899,125000.0,,100000.0,YEARLY,USD,BASE_SALARY
4727,3886470040,,20.0,,HOURLY,USD,BASE_SALARY
4730,3888952032,140000.0,,115000.0,YEARLY,USD,BASE_SALARY
4731,3887588695,75000.0,,65000.0,YEARLY,USD,BASE_SALARY
4733,3887909399,105000.0,,95000.0,YEARLY,USD,BASE_SALARY
4736,3887907602,150000.0,,125000.0,YEARLY,USD,BASE_SALARY
4737,3887590342,75000.0,,50000.0,YEARLY,USD,BASE_SALARY
4745,3886466294,,20.0,,HOURLY,USD,BASE_SALARY
4763,3887570764,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
4764,3887591692,125000.0,,100000.0,YEARLY,USD,BASE_SALARY
4765,3887905801,120000.0,,95000.0,YEARLY,USD,BASE_SALARY
4773,3886460511,70.0,,68.0,HOURLY,USD,BASE_SALARY
4778,3887588986,150000.0,,110000.0,YEARLY,USD,BASE_SALARY
4781,3887906644,60000.0,,55000.0,YEARLY,USD,BASE_SALARY
4782,3889132024,90000.0,,25000.0,YEARLY,USD,BASE_SALARY
4784,3887911102,19.2,,16.0,HOURLY,USD,BASE_SALARY
4787,3887593177,145000.0,,115000.0,YEARLY,USD,BASE_SALARY
4789,3887906626,105000.0,,85000.0,YEARLY,USD,BASE_SALARY
4792,3889126670,56.67,,36.72,HOURLY,USD,BASE_SALARY
4799,3887596197,200000.0,,140000.0,YEARLY,USD,BASE_SALARY
4802,3887590581,115000.0,,90000.0,YEARLY,USD,BASE_SALARY
4804,3889100879,251000.0,,177000.0,YEARLY,USD,BASE_SALARY
4806,3887905900,130000.0,,115000.0,YEARLY,USD,BASE_SALARY
4808,3888978094,150000.0,,130000.0,YEARLY,USD,BASE_SALARY
4809,3889125743,90000.0,,25000.0,YEARLY,USD,BASE_SALARY
4814,3887905794,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
4824,3887910346,110000.0,,95000.0,YEARLY,USD,BASE_SALARY
4834,3887908458,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
4839,3888954838,167530.0,,129455.0,YEARLY,USD,BASE_SALARY
4841,3889141491,50.0,,32.0,HOURLY,USD,BASE_SALARY
4844,3887572573,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
4848,3888951113,21.0,,11.0,HOURLY,USD,BASE_SALARY
4849,3888973735,150000.0,,75000.0,YEARLY,USD,BASE_SALARY
4850,3887907587,65000.0,,50000.0,YEARLY,USD,BASE_SALARY
4855,3886453733,190000.0,,110000.0,YEARLY,USD,BASE_SALARY
4864,3887909444,110000.0,,70000.0,YEARLY,USD,BASE_SALARY
4868,3887588940,115000.0,,90000.0,YEARLY,USD,BASE_SALARY
4874,3887909449,125000.0,,110000.0,YEARLY,USD,BASE_SALARY
4876,3889130257,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
4887,3888949147,300000.0,,144400.0,YEARLY,USD,BASE_SALARY
4888,3887588751,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
4908,3889145006,27.0,,23.0,HOURLY,USD,BASE_SALARY
4912,3887905799,95000.0,,85000.0,YEARLY,USD,BASE_SALARY
4918,3887903961,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
4922,3888964570,16.5,,16.0,HOURLY,USD,BASE_SALARY
4932,3887590317,210000.0,,145000.0,YEARLY,USD,BASE_SALARY
4934,3887594213,150000.0,,110000.0,YEARLY,USD,BASE_SALARY
4949,3889124238,,19.0,,HOURLY,USD,BASE_SALARY
4956,3889130230,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
4959,3889129371,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
4961,3887594004,160000.0,,140000.0,YEARLY,USD,BASE_SALARY
